date,w_AAPL,w_MSFT,w_GOOG,w_AMZN,w_TSLA
2023-11-30,-0.5390968369340914,0.016673138052983035,0.19794389232649315,0.21839322948889264,-0.02789290319753977
2023-12-01,-0.5660951466947004,0.0626065333971379,0.17922671977278246,0.14265464882749973,-0.04941695130787949
2023-12-04,-0.5641519835432813,0.054026176804034674,0.18422799808569498,0.15856454281987561,-0.03902929874711336
2023-12-05,-0.5506756159025652,0.054357498014210345,0.19565150651985774,0.14587549937598462,-0.05343988018738225
2023-12-06,-0.5570116832341857,0.0564419724711406,0.19194958967737702,0.1352042405316151,-0.05939251408568164
2023-12-07,-0.5737069173484471,0.06941277928520317,0.16499146258822686,0.18107228590722077,-0.010816554870902065
2023-12-08,-0.5693160433667707,0.07741970039023877,0.15595518655437177,0.16524684527119987,-0.03206222441741905
2023-12-11,-0.5592504747484783,0.08432724754564323,0.1478610839687962,0.1644363933226282,-0.04412480041445405
2023-12-12,-0.5705282063831161,0.08642225256939638,0.13634504682161355,0.1904190349589343,-0.01628545926693972
2023-12-13,-0.5676761618991283,0.0999858354565059,0.13418664915373157,0.17609333492750154,-0.022058018563132713
2023-12-14,-0.588230473816961,0.09929546160182995,0.13356580229773735,0.1675251412368889,-0.011383121046582824
2023-12-15,-0.5865511229167939,0.1055572433821484,0.12978593084241924,0.15903601086087335,-0.01906969199776513
2023-12-18,-0.5880693641294567,0.09833564315761419,0.13770730094819328,0.131970230094889,-0.043917461669846884
2023-12-19,-0.5918316268448014,0.088586382689733,0.1404187516888871,0.16352793940320418,-0.015635299373374205
2023-12-20,-0.5475990058893735,0.07610937202950945,0.15074749720097996,0.21079725374623728,-0.014746871133899756
2023-12-21,-0.6118854073896158,0.07757354726380822,0.13681751568455908,0.15764724367583638,-0.016076285986180588
2023-12-22,-0.6029493965493209,0.0859173765738462,0.13807774831885605,0.14513309224374532,-0.027922386314231523
2023-12-26,-0.5991895881991385,0.08659029068364575,0.13489151797878138,0.15536651869960583,-0.02396208443882845
2023-12-27,-0.6068987390425864,0.08728467350162539,0.1386611792504685,0.1417163467716883,-0.02543906143363138
2023-12-28,-0.5955838734144384,0.09607753185804646,0.1312153056172759,0.15779641408186634,-0.019326875028372947
2023-12-29,-0.5954349006167353,0.09959029727229694,0.1310555476532566,0.1575655245407881,-0.01635372991692293
2024-01-02,-0.5554364419016381,0.10559229633181631,0.13696743718232782,0.1679035549347349,-0.034100269649483005
2024-01-03,-0.5484023889228263,0.1049940272369312,0.12336706890906557,0.21567357542225238,-0.007562939508924373
2024-01-04,-0.535835189479383,0.10960448024116305,0.13487813170603924,0.19901704312649432,-0.020665155446920425
2024-01-05,-0.5233316031805139,0.10177498329315002,0.130812339989967,0.23894480179737843,-0.005136271738990586
2024-01-08,-0.4685662522072074,0.09646282166518758,0.14615084568019562,0.2705530963030171,-0.01826698414439249
2024-01-09,-0.4751156740255432,0.09266010444333388,0.14751528749623902,0.2586647607242348,-0.026044173310649135
2024-01-10,-0.4879195198777818,0.11369306263891561,0.1422946985345487,0.17112365799615725,-0.0849690609525966
2024-01-11,-0.5032034354812525,0.10072761621986678,0.1410856322392352,0.22488530174292648,-0.030098014316718987
2024-01-12,-0.542236692394249,0.10648993821035478,0.12142116822456821,0.20484771569269075,-0.025004485478137106
2024-01-16,-0.5454474967159315,0.10931348409565929,0.12552724390164668,0.2017224449652651,-0.017989330321497306
2024-01-17,-0.5333046700250997,0.10853598384650116,0.12526692726943192,0.22068649337196664,-0.012205925487000526
2024-01-18,-0.43876997215457336,0.08593755957572617,0.11391863052467283,0.31105499363169975,0.05031884411332802
2024-01-19,-0.47777911585535016,0.09615235821675312,0.12766705427540342,0.2741169907151981,0.024284480937295138
2024-01-22,-0.4871788832562195,0.0924618806827646,0.14523719371260016,0.25646845000389495,0.018653592344520752
2024-01-23,-0.49047032422300024,0.14928110323846064,0.31212052660629624,0.0337482168391912,-0.01437982909305164
2024-01-24,-0.4962255894270017,0.14982014595035476,0.29128589655196424,0.04484520308684022,-0.01782316498383919
2024-01-25,-0.3743017889817209,0.056042227853851316,0.05080448168121038,0.44023232954495295,0.07861917193826445
2024-01-26,-0.40147450076756874,0.0710826114113853,0.17783726065061228,0.250393314304869,0.09921231286556458
2024-01-29,-0.315253550813397,-0.014782821923756734,0.11598323169081859,0.41776187086906075,0.13621852470296697
2024-01-30,-0.3220161786941123,0.03585036111468527,0.1715211815088408,0.347348682104015,0.12326359657834655
2024-01-31,-0.17720251438230344,0.1414468713170313,0.0030158247089247586,0.5827532874866016,0.0955815021051389
2024-02-01,-0.32364785644875416,0.07024303617026492,0.13252866453489145,0.358735000082679,0.11484544276341042
2024-02-02,-0.17286492559703104,-0.05012126111429971,0.09453005341694962,0.5298999883756268,0.152583771496093
2024-02-05,-0.33991771200757626,0.010380051083675856,0.21398891900999562,0.4098742070039843,0.02583911089476787
2024-02-06,-0.5179636799542552,0.11815786653977722,0.32490823856078027,0.03693109218583577,0.0020391227593516458
2024-02-07,-0.3650610564895885,0.06978654508991936,0.21095244192663432,0.3430649308970428,0.011135025596814924
2024-02-08,-0.2299060590221162,0.025568715531417235,0.16828608446526488,0.5387225702012501,0.03751657077995137
2024-02-09,-0.46170254214387735,0.11251628007261989,0.25857533996730836,0.1267078422877086,-0.040497995528485646
2024-02-12,-0.2193472127718209,0.05276785894398058,0.20133174926261474,0.5197590340413825,0.00679414498020124
2024-02-13,-0.05542160211778128,0.027098987294150965,0.18063911248516012,0.7149116366916616,0.021928661411246095
2024-02-14,-0.3968970733631102,0.1110100082003884,0.2846355833789367,-0.1654982802900368,-0.041959054767527856
2024-02-15,-0.40949434277827523,0.12276714075957632,0.2909978181044089,-0.1400184456732322,-0.036722252684507274
2024-02-16,-0.38950076539911643,0.14420467408303542,0.2205730770278531,-0.16538150086790102,-0.0803399826220941
2024-02-20,-0.36830503297872275,0.1464168958818947,0.19629380286602038,-0.22655629476485256,-0.06242797350850968
2024-02-21,-0.39964898862076,0.14183478006506342,0.20367033366601126,-0.18110455020452237,-0.07374134744364297
2024-02-22,-0.4041156059502428,0.14837504967613893,0.21129588233833863,-0.19076526443384753,-0.045448197601431886
2024-02-23,-0.36599902567287046,0.15661122314139395,0.18133053529069654,-0.2055205564864259,-0.090538659408613
2024-02-26,-0.5157324888653785,0.1631869529072909,0.28893667959164676,-0.01894961988452935,-0.013194258751154493
2024-02-27,-0.42676764469988593,0.16038156314441657,0.2071006486262365,-0.16542991177516417,-0.040320231754296776
2024-02-28,-0.46943060210047405,0.10159592006317156,0.3041737153837008,0.09001737430784472,0.03478238814480887
2024-02-29,-0.5114165008281305,0.13435438032199942,0.27299032755644964,-0.07682950132065083,0.004409289972769461
2024-03-01,-0.34175236583154844,-0.022058494390124313,0.22467850638436943,0.3432678651323255,0.06824276826163218
2024-03-04,-0.30066503448241394,-0.035512743516016354,0.185204873047705,0.4495117978695945,0.02910555108427023
2024-03-05,-0.3768589472078009,-0.0019873426895279985,0.1974219080550682,0.4038382010127126,-0.019893601034890396
2024-03-06,-0.3232175831283098,-0.03515065867735281,0.2204681617248602,0.3909921218430272,0.03017147462645019
2024-03-07,-0.4853789138915821,0.14519343743041424,0.2528736609836795,-0.06502468199815334,-0.05152930569617077
2024-03-08,-0.42487336221172245,0.017163023410230245,0.24732676729395517,0.26142168270455457,-0.049215164379537484
2024-03-11,-0.48125721325969795,0.11969434770972062,0.28722632302203677,-0.06101362837484011,-0.05080848763370454
2024-03-12,-0.4292612289291144,0.1360849839626811,0.23028446792717638,-0.13263898454386855,-0.07173033463715958
2024-03-13,-0.3919767600785762,0.05345226908505024,0.200779743282974,0.22769737528948686,-0.12609385226391293
2024-03-14,-0.49669601162157573,0.10361836588926918,0.25485520353729624,0.06427634038156146,-0.08055407857029755
2024-03-15,-0.47453490259825976,0.013582510419063103,0.26300490630651757,0.2369349953097354,-0.011942685366424038
2024-03-18,-0.49968596290820827,-0.008409289905940413,0.28721524816138344,0.10958209720765295,0.09510740181681496
2024-03-19,-0.4123148748271493,0.14033635922178048,0.23475459695600065,-0.15076514756556159,-0.06182902142950788
2024-03-20,-0.5138560629692044,0.10951727051819764,0.3194695863756104,-0.04428581527487065,0.012871264862116929
2024-03-21,-0.1336996073011536,-0.11321402651081446,0.16384169089101666,0.5253688762894756,0.06387579900753963
2024-03-22,-0.42544442655648235,0.13727303716914396,0.2620061422078397,-0.13493675796570118,-0.04033963610083274
2024-03-25,-0.45371463967916825,0.03972766686100236,0.3144808743377424,0.1724014029134621,0.019675416208624907
2024-03-26,-0.5281984486402201,0.10556497670614942,0.3355278844290279,-0.03047941399381175,0.00022927623079068888
2024-03-27,-0.5198597737194057,0.11147210779735992,0.32941683087655915,0.014727808542321613,0.024523479064353645
2024-03-28,-0.45117257155224283,0.14054228171541538,0.3221100909168516,-0.07599820524712932,-0.010176850568361047
2024-04-01,-0.4704269665724429,0.1296219225202541,0.31300073034473175,-0.03185987826657004,0.05509050229600136
2024-04-02,-0.4940696517579556,0.15114124474098972,0.3265859783074474,-0.02292253576920718,0.005280589424400042
2024-04-03,-0.4239737061345349,0.15889309256159773,0.28929657075841264,-0.12157324027954419,0.006263390265910549
2024-04-04,-0.23446742146340635,0.09568269655528261,0.2795026548209497,0.3134626171223953,0.07688461003796597
2024-04-05,-0.36128457182147045,0.035136438388094896,0.31931492461735306,0.21130996137599217,0.07295410379708943
2024-04-08,-0.4636124324977505,0.13706803720359595,0.34931671974618084,0.012907189219425652,0.037095621333046884
2024-04-09,-0.3811977564820105,0.16658520115265826,0.251037029629034,-0.1854918219093829,-0.01568819082691428
2024-04-10,-0.38757919088194615,0.16597030131848114,0.3089916477085193,-0.09440982887864297,-0.04304903121241042
2024-04-11,-0.46826026019083206,0.164253633148565,0.3191021816819119,-0.03131832586766466,0.017065599111026484
2024-04-12,-0.35056967202105227,0.15816483286725608,0.24076502702631483,-0.2218433470595789,-0.028657121025797972
2024-04-15,-0.4463523784583529,0.1778180943120915,0.3472850543277458,-0.015307384529543224,-0.013237088372266536
2024-04-16,-0.4202434428462924,0.15400119928407482,0.319097598751802,-0.041525044634692525,0.06513271448313841
2024-04-17,-0.377994681377848,0.17419536594942098,0.2552472870798158,-0.18775526379472895,0.00480740179818619
2024-04-18,-0.16949523875924205,-0.09104249544360002,0.23545666347071667,0.48392056255341787,-0.02008503977302336
2024-04-19,0.07044602240728533,-0.1894237275476268,0.08004959724071126,0.6330512584186639,0.027029394385712564
2024-04-22,0.19133626651550123,-0.18908372978317592,0.02583780608257853,0.5120103259452234,-0.08173187167352075
2024-04-23,0.06354597375980615,-0.18690874263953233,0.14498808777088465,0.5272234229205769,-0.07733377290919988
2024-04-24,-0.4436450803381309,-0.011609098213621268,0.21556650505315772,0.14241092271490827,0.1867683936801819
2024-04-25,-0.3937429516232413,0.13245655801343362,0.26224596939866784,-0.2041211747263313,-0.007433346238325907
2024-04-26,-0.04398055342337586,0.31231076703722566,0.07290359671349787,-0.3937662949376654,0.17703878788823524
2024-04-29,-0.38761803822137353,0.16388156680566518,0.1764415690264236,-0.24276560747299278,0.029293218473544956
2024-04-30,-0.22374522620250747,0.3029137854475355,0.10315000425623728,-0.3194932412057803,-0.05069774288793938
2024-05-01,-0.41704021002286573,0.036481589672403385,0.2117372113465097,0.07247363038688456,0.26226735857133665
2024-05-02,-0.27951535760163276,-0.13954620530062542,0.12957065050375954,0.25811958045547256,0.19324820613850976
2024-05-03,-0.3594340102358939,-0.08631978121496205,0.1685207096060392,0.2061282352516298,0.17959726369147513
2024-05-06,-0.25865141253938906,-0.14696199523819886,0.12406769101581214,0.33471370036943743,0.13560520083716243
2024-05-07,-0.47685774979703754,0.01717896573121219,0.14742165169288382,0.313362629467918,0.04517900331094849
2024-05-08,-0.40387340218382517,-0.028036149412237213,0.1637388162268737,0.28479917514598513,0.11955245703107883
2024-05-09,-0.3369395666815881,-0.05480093087032319,0.16269279705569653,0.30204448465773426,0.14352222073465792
2024-05-10,-0.36367292641653154,-0.08254263799882611,0.2145375441112778,0.22016592148786882,0.11908096998549572
2024-05-13,-0.3742657580335183,0.19133066746621494,0.19977032377992393,-0.13627883108463543,0.09835441963570755
2024-05-14,-0.40273718647093826,-0.017348076354015845,0.2296149297797569,0.1933628648784032,0.1569369425168859
2024-05-15,-0.39453214678123877,0.05986615088630975,0.17486893866011996,0.24566095318706355,0.125071810485268
2024-05-16,-0.32304263096097957,0.26450800595413987,0.17869804246588727,-0.20366643029597575,0.030084890323017505
2024-05-17,-0.3227257868099533,0.26828563046570625,0.1740568853012216,-0.21241783355536198,0.022513863867756993
2024-05-20,-0.36061938438799357,0.2735694198631693,0.18270151524293807,-0.15482398677393958,0.028285693731959476
2024-05-21,-0.42290381773849833,0.17144627028353535,0.26403012202032555,-0.06776109357641194,0.07385869638122884
2024-05-22,-0.33345163484299717,0.2678314231526335,0.1796645567055808,-0.21124030449181275,-0.007812080806975866
2024-05-23,-0.3613965395559945,0.2765790068948067,0.19602277795026296,-0.16471681194849946,0.0012848636504363584
2024-05-24,-0.3385181081826168,0.284585909055334,0.19314372978367156,-0.16518340198277537,0.018568850995602345
2024-05-28,-0.36158654521534306,0.2757905087666549,0.19734610679412287,-0.1541883510522241,0.011088488171655295
2024-05-29,-0.4164331346531833,0.23066674379984584,0.1831103763236202,0.09477304489238002,0.07501670033097056
2024-05-30,-0.3179741540751009,0.2656044287836374,0.20122523817513419,-0.18916266722791739,-0.02603351173821021
2024-05-31,-0.31820230983015313,0.25035170959977066,0.18637225776974115,-0.23938228860512598,-0.0056914341952090585
2024-06-03,-0.35530465466795663,0.26185664619042054,0.19050489817544544,-0.18740040837723027,0.00493339258894723
2024-06-04,-0.3393803969087274,0.27627339165683584,0.18135294175670463,-0.17829928588375,0.02469398379398214
2024-06-05,-0.3306179086647787,0.2936234801503928,0.1614255381594851,-0.19425131554404762,0.02008175748129585
2024-06-06,-0.46405060721791913,0.28360292869432324,0.2001520396741427,0.014401058077206291,0.037793366336408625
2024-06-07,-0.42967301712251493,0.3094571164192016,0.18058085963670992,-0.035936495243500476,0.04435251157807305
2024-06-10,-0.2563882937888509,0.12443830490679055,0.08061895275159922,0.4481325748222247,0.09042187373053462
2024-06-11,-0.16962029504114243,0.34413903407755786,0.03146957180206907,0.32374057181569954,0.1310305272635312
2024-06-12,-0.24486088656900415,0.10771371443468017,0.08218082605909333,0.4382117060125937,0.12703286692462876
2024-06-13,-0.25139646388471054,0.11810313786398145,0.09472997417232785,0.40897789558741465,0.12679252849156547
2024-06-14,-0.27432189685771863,0.13970097499622391,0.11738341024548997,0.36073035951192767,0.10786335838864
2024-06-17,-0.2880210092069653,0.10417236197326171,0.14063062605499807,0.35467236590133405,0.11250363686344088
2024-06-18,-0.25838663081499735,0.11854963110868097,0.06398134832565824,0.4400983379918227,0.11898405175884089
2024-06-20,-0.23279480823648244,0.09988995183476863,0.1077701351368098,0.43608275862690193,0.12346234616503719
2024-06-21,-0.22437764362883536,0.0578664138081424,0.054052507103216164,0.5220355869157511,0.14166784854405506
2024-06-24,-0.2557135474239646,0.08536756879600252,0.10972099590000829,0.4323370818766499,0.11686080600337465
2024-06-25,-0.26179998092528267,0.08177787392501056,0.1357439562374492,0.3871899572825222,0.1334882316297353
2024-06-26,-0.31712173417405665,0.046125418238540716,0.21684468605500012,0.31831489809345964,0.10159326343894282
2024-06-27,-0.2943571867703859,0.07256811793238266,0.20997867021933905,0.333575551177997,0.08952047389989538
2024-06-28,-0.25125076864081053,0.12619062968618586,0.2744241250959086,0.28640667713459883,0.061727799442496366
2024-07-01,-0.3167815485283344,0.05899029288412727,0.2636464975102407,0.23378549574200894,0.12679616533528879
2024-07-02,-0.369947232412647,-0.011136665223056962,0.3964587945500958,0.11839182766879432,0.10406548014540583
2024-07-03,-0.3844911661485653,0.0306301191331445,0.3474781272513358,0.16436712617252644,0.07303346129442798
2024-07-05,-0.377789574584097,0.1007833559679521,0.3472413176690495,0.11045179162666377,0.06373396015223773
2024-07-08,-0.37378148731104316,-0.0020903674626000283,0.33315160137879934,0.23384365705168897,0.05713288679586852
2024-07-09,-0.49237308322103435,0.014893199302678274,0.4601652897636178,0.03158944783412553,0.0009789798785440455
2024-07-10,-0.2618643351906681,-0.09262781547055661,0.2783807403562741,0.28148599259464,0.08564111638786116
2024-07-11,-0.3820271889599034,0.13097115935065629,0.2645926558986687,-0.1553755914268913,-0.06703340436388032
2024-07-12,-0.4743751057028856,-0.05499430084770033,0.4273507992372162,-0.027318666170550537,-0.01596112804164738
2024-07-15,-0.4215871293505702,0.06863929155973177,0.37924798138369464,-0.10565645553633446,-0.024869142169668755
2024-07-16,-0.3607436418990268,0.07674191294178091,0.3229430276432296,-0.18951973558246699,-0.050051681933495816
2024-07-17,-0.3652211613542004,0.1213737046167197,0.31207368918865874,-0.17219765891380223,-0.029133785926618895
2024-07-18,-0.5045154512245559,0.12147458493937986,0.27823491734693195,0.09539991405909719,-0.000375132430035227
2024-07-19,-0.4192075445995508,0.1255431127120885,0.3047861612224818,-0.10349012439873102,-0.046973057067147925
2024-07-22,-0.34603341584217817,0.17253871099351997,0.28533332012665197,-0.15681481834298727,-0.03927973469466261
2024-07-23,-0.3304343153905964,0.17734934926932305,0.2337059275004102,-0.15966031207270084,-0.09885009576696954
2024-07-24,-0.20549961346736476,0.13180262722357172,0.24179315960471956,0.3546900854042654,-0.06621451430007856
2024-07-25,-0.18108706975189992,0.10274783632901187,0.46775241063750145,-0.17997874612923223,-0.06843393715235457
2024-07-26,-0.17224330644494362,0.03134450998278964,0.4799381905644475,-0.22958526713229355,-0.08688872587552578
2024-07-29,-0.17733113095584657,0.062157512404071684,0.43870672440006847,-0.22358118344155858,-0.09822344879845464
2024-07-30,-0.1276859152757642,0.059786790660944014,0.5540007461617176,-0.07447571854636463,-0.18405082935520967
2024-07-31,-0.21613210687722387,0.03714305924278242,0.4280157625203381,-0.23716107830476682,-0.0815479930548888
2024-08-01,-0.20446381667040575,0.14935725322534155,0.34061125745192333,0.17131516654311613,-0.1342525061092131
2024-08-02,-0.40219801630801333,0.006929393489826143,0.36944637547895326,0.16116986579078732,-0.06025634893241995
2024-08-05,0.01866332484488523,0.12052459755025749,0.5352250405475206,-0.17266192832914828,-0.1529251087281884
2024-08-06,-0.07648787559992039,-0.0219874949436596,0.4777302116286792,-0.2929309622735213,-0.13086345555421958
2024-08-07,-0.12277903145546518,-0.033529842930411294,0.4495379134366349,-0.28352468388106106,-0.11062852829642746
2024-08-08,-0.06828429722268645,-0.03905512480736363,0.3806674945983149,-0.43003687032236804,-0.08195621304926698
2024-08-09,-0.1061278560242261,-0.01904493211753329,0.394200250835114,-0.40420641324529566,-0.07642054777783097
2024-08-12,-0.16125677678002187,0.048580236452494596,0.5403811756430179,0.12309475467501818,-0.12668705644944747
2024-08-13,-0.20849054418491036,0.007731052190364472,0.5231348680113381,-0.20680112790620386,-0.05384240770718323
2024-08-14,-0.20795843707388378,0.040934342591317126,0.6029012523105206,-0.038813568205769526,-0.1093923998185089
2024-08-15,-0.30024411619817504,-0.11309543066228246,0.4947730498582749,0.05659595671614428,0.03529144656512325
2024-08-16,-0.20146266066154145,0.030031616276560587,0.4621452179485232,-0.22678681735435466,-0.07957368775902014
2024-08-19,-0.19771238277171313,0.01737251334941136,0.44487535197425654,-0.2819574537394559,-0.058082298165163096
2024-08-20,-0.18320820245326758,0.03956460280682573,0.43482017048298455,-0.26450444265646056,-0.07790258160046172
2024-08-21,-0.18374113509126025,0.04608327013426149,0.42127914028983404,-0.25949581138502104,-0.0894006430996231
2024-08-22,-0.20786657902710956,0.04810141165265971,0.45516602573047366,-0.20096951962232829,-0.08789646396742878
2024-08-23,-0.21827966517481978,-0.0008197054709823545,0.47793860013698447,-0.24619919050918335,-0.05676283870803001
2024-08-26,-0.20950543224923712,0.05028415373242957,0.4369332490879444,-0.21921122637448473,-0.0840659385559042
2024-08-27,-0.23137386249166292,0.04607107234310543,0.4563324531709155,-0.18618615482470896,-0.08003645716960736
2024-08-28,-0.21183818904799315,0.04930186063756118,0.4445260624233347,-0.2123330322719283,-0.08200085561918266
2024-08-29,-0.22906016772188784,0.049696925849766496,0.4600626825232791,-0.18172453155920962,-0.07945569234585699
2024-08-30,-0.3310355255370812,-0.03769714165610885,0.5206043189128284,-0.10696219001268356,-0.0037008238812979133
2024-09-03,-0.2157555596227037,0.027541309938351133,0.38785821178080754,0.2603558894385053,-0.10848902921963233
2024-09-04,-0.2743043451982743,0.04516262296952144,0.5003885696568834,-0.08902291755489387,-0.091121544620427
2024-09-05,-0.2749264353388849,0.05204544742501259,0.4487835703508545,-0.13971889466245763,-0.08452565222279035
2024-09-06,-0.2096284201906358,0.024146120580321128,0.2896368469257375,0.3717370386279415,-0.10485157367536399
2024-09-09,-0.33844977271979243,0.04346477467405094,0.41184893052522065,0.12050040860717312,-0.08573611347376278
2024-09-10,-0.3953020683875093,0.06488829316445237,0.4226863704423105,-0.05984763712319464,-0.05727563088253308
2024-09-11,-0.35507304591133443,0.07233009660490652,0.39875357482781604,-0.11262199775991062,-0.06122128489603234
2024-09-12,-0.3491817998134173,0.08077247943349261,0.37952883833388507,-0.12652336183362592,-0.06399352058557914
2024-09-13,-0.3293260349304827,0.013853761671908016,0.27663868530789437,0.317549768526549,-0.06263174956316601
2024-09-16,-0.2564744591827936,0.032198194980821146,0.21962383079824185,0.39460335715412703,-0.09710015788401635
2024-09-17,-0.3501206107183482,0.05557915030690563,0.2961667975021083,0.223884967173618,-0.0742484742990199
2024-09-18,-0.41945842725797666,0.09733624724949735,0.3919526858840835,0.011253846816657418,-0.07999879279178518
2024-09-19,-0.35913962840052127,0.08983968396307421,0.39510239662455954,-0.10022418437589872,-0.05569410663594627
2024-09-20,-0.359763484503613,0.08334479524601289,0.4061161936475645,-0.06467278774082985,-0.08610273886197972
2024-09-23,-0.36669780297757537,0.06141025231022838,0.38986923091999914,-0.14305411414517533,-0.038968599647021734
2024-09-24,-0.3358395893171738,0.08798235462871801,0.37452965883437705,-0.13778285393968426,-0.06386554328004686
2024-09-25,-0.46229188808055516,0.05466875311509464,0.38594890885118,0.05234454825335776,-0.04474590169981246
2024-09-26,-0.3721374715785926,0.07691703660156843,0.39053496934930443,-0.10167098626551485,-0.0587395362050196
2024-09-27,-0.35754258514422044,0.08590785948012147,0.3851023668459199,-0.10962874236930525,-0.061818446160433096
2024-09-30,-0.3644890556253346,0.0770382131515333,0.41139406282569085,-0.09317778416601309,-0.0539008842314283
2024-10-01,-0.31951693693672345,0.10681744959052741,0.3645347056642703,-0.10799413719030569,-0.10113677061817299
2024-10-02,-0.3999987824921529,0.08929813061356573,0.4133651310664675,0.0014049196583644941,-0.0959330361694494
2024-10-03,-0.3872957920446163,0.09752217975349813,0.4007507777618909,-0.020526353294044387,-0.09390489714595023
2024-10-04,-0.38627421355093716,0.08241642159905248,0.3891910309061996,-0.061082780013670734,-0.08103555393014002
2024-10-07,-0.2640476218146778,0.052770504734736816,0.3273809106039199,0.23657447161009088,-0.1192264912365745
2024-10-08,-0.37215216636569265,0.12323127538638118,0.37143185967453707,0.005432812953412605,-0.12775188561997627
2024-10-09,-0.36912015179484864,0.11886807352270727,0.35887864665891744,0.03529004941777501,-0.11784307860575158
2024-10-10,-0.331105918254922,0.13074461278538002,0.3651604451698511,-0.02893278331197315,-0.14405624047787363
2024-10-11,-0.35191656921556513,0.08557859852926805,0.309835272438833,0.13770491070067678,-0.11496464911565715
2024-10-14,-0.40972933652351845,0.08569462473384727,0.3654100867454703,0.049402490659290706,-0.0897634613378733
2024-10-15,-0.40654453102434995,0.09389873662734599,0.39266290266369847,-0.009841617080642559,-0.09705221260396293
2024-10-16,-0.4089901734029329,0.09374749816212359,0.382438099307891,0.013645372026889913,-0.10117885710016244
2024-10-17,-0.4072285211313154,0.10247323740515792,0.385285884611675,-0.0054848540646111775,-0.09952750278724061
2024-10-18,-0.38010334095065074,0.0328258687437563,0.3614426463940394,0.15575214382784033,-0.06987600008371338
2024-10-21,-0.36548674760963906,-0.012441014498717725,0.3100951516231165,0.2718978304004152,-0.04007925586811147
2024-10-22,-0.3517534390993235,-0.046298618048414994,0.25797239155409707,0.33717109028537195,-0.006804461012792313
2024-10-23,-0.36440009073029095,-0.005947814254004591,0.3108624303515522,0.2718814685126824,-0.04690819615146992
2024-10-24,-0.20504576730957932,-0.19354362511510947,0.19066226097418518,0.3223397527300788,0.08840859387104717
2024-10-25,-0.43197936453637686,0.07335419810371514,0.39019389375559177,-0.025153733605254244,-0.079318809999062
2024-10-28,-0.3390404325497284,0.19051705596401336,0.2594950462099852,-0.13590364749679726,-0.07504381777947586
2024-10-29,-0.38284126028475624,0.17889092474742516,0.2629470764103249,-0.10861544765787083,-0.06670529089962292
2024-10-30,-0.37251529249259024,0.19594792135727868,0.22075950328472407,-0.13907467868888537,-0.07170260417652162
2024-10-31,-0.44982978829323766,0.21063580658850417,0.16557450388885947,-0.06480309166523714,-0.10915680956416159
2024-11-01,-0.20997931692218716,-0.11950591481232685,0.28702597844541333,0.3097953097105166,0.07369348010955606
2024-11-04,-0.3251636017838844,0.009746948724923517,0.5754872109817337,0.08189808841839302,0.0077041500910653305
2024-11-05,-0.15847112276017078,-0.1232170923698326,0.21265783564621757,0.4341543792413996,0.07149956998237937
2024-11-06,-0.03463224201024424,-0.25447847083452685,0.19077400575108908,0.3998935329287944,0.12022174847534543
2024-11-07,-0.3698530874173088,0.05024244837814569,0.3545044377748589,0.15824287441940582,-0.06715715201028055
2024-11-08,-0.4673549658871643,0.05996144792234784,0.36917636464563797,-0.009829431240283857,-0.09367779030456606
2024-11-11,-0.47976646290978,0.09605642488599808,0.3214341733437791,-0.006383869488968007,-0.0963590693714749
2024-11-12,-0.3739021542488425,0.07673966503265976,0.38992361398737246,0.057096592921373424,-0.10233797380975182
2024-11-13,-0.43613759317083123,0.03213020602852038,0.38427910666934184,0.0758129596221844,-0.07164013450912211
2024-11-14,-0.34962349005639737,-0.0663809642915748,0.3744066352867393,0.13763914817105571,-0.07194976219423284
2024-11-15,-0.5108737463859603,-0.03372873227566316,0.3210806453716983,0.041639462465181326,-0.09267741350149684
2024-11-18,-0.4444915826233069,-0.0103806385367067,0.24578217330207838,0.24662893435426297,-0.05271667118364509
2024-11-19,-0.4558064430783083,0.09672596666989192,0.2497882863360896,-0.11156958018932074,-0.08610972372638956
2024-11-20,-0.40417530860668144,0.10531213200461574,0.25345042082794617,-0.15078653999599836,-0.08627559856475829
2024-11-21,-0.46748934652542934,0.09039369943722646,0.29666237361006453,-0.05449777475506238,-0.09095680567221717
2024-11-22,-0.524159930987819,0.05515493612159529,0.3247329484866816,0.03408917421863616,-0.06186301018526799
2024-11-25,-0.5064524782330949,0.09497766612044069,0.27743312315092883,-0.04468841979176947,-0.07644831270376613
2024-11-26,-0.5235153939373695,0.0759270921714266,0.30610070850848775,0.033756205329186224,-0.0607006000535299
2024-11-27,-0.47942435464028726,0.11483118302445747,0.2238848671013713,-0.10167979113834968,-0.08017980409553434
2024-11-29,-0.5546286838004716,0.08137931054275648,0.287941451191473,-0.004442217587680728,-0.07160833687761818
2024-12-02,-0.5413981098695242,0.08820177734942353,0.2719461922132251,-0.024839405947644513,-0.0736145146201827
2024-12-03,-0.5392614993752237,0.08473662462176342,0.25732340023569844,-0.03623172142747479,-0.08244675433983963
2024-12-04,-0.5276694598100574,0.08349683665702348,0.280669300149047,-0.03425711990078496,-0.0739072834830872
2024-12-05,-0.5278672419932123,0.05350264170804931,0.28926437141404404,0.07752717933461849,-0.05183856555007588
2024-12-06,-0.5337946650940495,0.0516588466626506,0.3279953204653553,0.030888348837955822,-0.05566281893998863
2024-12-09,-0.5246534498165126,0.03768176089872822,0.31616857435038237,0.05870600419990509,-0.06279021073447165
